2026-09-12 20:23:01,755 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3090 | Peak FLOPS (BF16): 7.10e+13
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
Structured metrics: /local/s4414268/nanochat/results/task2_models/vocab_32768/base_train_bpb_metrics.jsonl
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 4,194,304
lm_head                 : 4,194,304
transformer_matrices    : 393,228
scalars                 : 30
total                   : 12,976,170
Estimated FLOPs per token: 3.145750e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 3.360004 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490
Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 55,050,240
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.731743e+15
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 16,384
Total batch size 131,072 => gradient accumulation steps: 8
Step 00000 | Validation bpb: 3.143175
step 00000/00420 (0.00%) | loss: 10.397104 | train_bpb: 3.169468 | lrm: 0.03 | dt: 11778.64ms | tok/sec: 11,127 | bf16_mfu: 0.49 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.394849 | train_bpb: 3.161209 | lrm: 0.05 | dt: 191.44ms | tok/sec: 684,646 | bf16_mfu: 30.33 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.391078 | train_bpb: 3.106938 | lrm: 0.07 | dt: 216.65ms | tok/sec: 604,993 | bf16_mfu: 26.81 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.384257 | train_bpb: 3.184635 | lrm: 0.10 | dt: 204.51ms | tok/sec: 640,912 | bf16_mfu: 28.40 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 10.374698 | train_bpb: 3.153732 | lrm: 0.12 | dt: 221.07ms | tok/sec: 592,892 | bf16_mfu: 26.27 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 10.360699 | train_bpb: 3.178731 | lrm: 0.15 | dt: 235.33ms | tok/sec: 556,977 | bf16_mfu: 24.68 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 10.338762 | train_bpb: 3.118582 | lrm: 0.17 | dt: 204.44ms | tok/sec: 641,127 | bf16_mfu: 28.41 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 10.309018 | train_bpb: 3.071564 | lrm: 0.20 | dt: 296.02ms | tok/sec: 442,781 | bf16_mfu: 19.62 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 10.265123 | train_bpb: 3.002644 | lrm: 0.23 | dt: 314.75ms | tok/sec: 416,437 | bf16_mfu: 18.45 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 10.197414 | train_bpb: 2.955345 | lrm: 0.25 | dt: 273.97ms | tok/sec: 478,410 | bf16_mfu: 21.20 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
Step 00010 | Validation bpb: 2.896291
step 00010/00420 (2.38%) | loss: 10.104668 | train_bpb: 2.870236 | lrm: 0.28 | dt: 233.52ms | tok/sec: 561,295 | bf16_mfu: 24.87 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00039/00420 (9.29%) | loss: 6.802429 | train_bpb: 1.928885 | lrm: 1.00 | dt: 227.02ms | tok/sec: 577,371 | bf16_mfu: 25.58 | epoch: 1 pq: 0 rg: 10 | total time: 0.11m | eta: 1.4m
Step 00040 | Validation bpb: 1.906762
step 00040/00420 (9.52%) | loss: 6.744989 | train_bpb: 1.942639 | lrm: 1.00 | dt: 220.63ms | tok/sec: 594,067 | bf16_mfu: 26.32 | epoch: 1 pq: 0 rg: 11 | total time: 0.11m | eta: 1.4m
step 00041/00420 (9.76%) | loss: 6.697518 | train_bpb: 1.928771 | lrm: 1.00 | dt: 235.18ms | tok/sec: 557,332 | bf16_mfu: 24.69 | epoch: 1 pq: 0 rg: 11 | total time: 0.12m | eta: 1.4m
step 00042/00420 (10.00%) | loss: 6.655594 | train_bpb: 1.897654 | lrm: 1.00 | dt: 216.45ms | tok/sec: 605,540 | bf16_mfu: 26.83 | epoch: 1 pq: 0 rg: 11 | total time: 0.12m | eta: 1.4m
step 00043/00420 (10.24%) | loss: 6.611945 | train_bpb: 1.899353 | lrm: 1.00 | dt: 228.84ms | tok/sec: 572,764 | bf16_mfu: 25.38 | epoch: 1 pq: 0 rg: 12 | total time: 0.13m | eta: 1.4m
step 00044/00420 (10.48%) | loss: 6.580397 | train_bpb: 1.914137 | lrm: 1.00 | dt: 217.30ms | tok/sec: 603,180 | bf16_mfu: 26.72 | epoch: 1 pq: 0 rg: 12 | total time: 0.13m | eta: 1.4m
step 00045/00420 (10.71%) | loss: 6.535279 | train_bpb: 1.889773 | lrm: 1.00 | dt: 222.23ms | tok/sec: 589,795 | bf16_mfu: 26.13 | epoch: 1 pq: 0 rg: 12 | total time: 0.13m | eta: 1.4m
step 00046/00420 (10.95%) | loss: 6.495570 | train_bpb: 1.906173 | lrm: 1.00 | dt: 245.00ms | tok/sec: 534,996 | bf16_mfu: 23.70 | epoch: 1 pq: 0 rg: 12 | total time: 0.14m | eta: 1.4m
step 00047/00420 (11.19%) | loss: 6.469487 | train_bpb: 1.903338 | lrm: 1.00 | dt: 237.21ms | tok/sec: 552,565 | bf16_mfu: 24.48 | epoch: 1 pq: 0 rg: 13 | total time: 0.14m | eta: 1.4m
step 00048/00420 (11.43%) | loss: 6.452135 | train_bpb: 1.878952 | lrm: 1.00 | dt: 216.11ms | tok/sec: 606,501 | bf16_mfu: 26.87 | epoch: 1 pq: 0 rg: 13 | total time: 0.14m | eta: 1.4m
step 00049/00420 (11.67%) | loss: 6.430849 | train_bpb: 1.880569 | lrm: 1.00 | dt: 218.09ms | tok/sec: 600,997 | bf16_mfu: 26.63 | epoch: 1 pq: 0 rg: 13 | total time: 0.15m | eta: 1.4m
Step 00050 | Validation bpb: 1.852931
step 00050/00420 (11.90%) | loss: 6.419204 | train_bpb: 1.912167 | lrm: 1.00 | dt: 242.89ms | tok/sec: 539,631 | bf16_mfu: 23.91 | epoch: 1 pq: 0 rg: 13 | total time: 0.15m | eta: 1.4m
step 00051/00420 (12.14%) | loss: 6.400659 | train_bpb: 1.898181 | lrm: 1.00 | dt: 307.92ms | tok/sec: 425,664 | bf16_mfu: 18.86 | epoch: 1 pq: 0 rg: 14 | total time: 0.16m | eta: 1.4m
step 00052/00420 (12.38%) | loss: 6.371657 | train_bpb: 1.851671 | lrm: 1.00 | dt: 350.98ms | tok/sec: 373,447 | bf16_mfu: 16.55 | epoch: 1 pq: 0 rg: 14 | total time: 0.16m | eta: 1.4m
step 00053/00420 (12.62%) | loss: 6.348210 | train_bpb: 1.851956 | lrm: 1.00 | dt: 324.50ms | tok/sec: 403,914 | bf16_mfu: 17.90 | epoch: 1 pq: 0 rg: 14 | total time: 0.17m | eta: 1.4m
step 00054/00420 (12.86%) | loss: 6.311079 | train_bpb: 1.832815 | lrm: 1.00 | dt: 325.85ms | tok/sec: 402,243 | bf16_mfu: 17.82 | epoch: 1 pq: 0 rg: 15 | total time: 0.17m | eta: 1.4m
step 00055/00420 (13.10%) | loss: 6.286651 | train_bpb: 1.847579 | lrm: 1.00 | dt: 227.35ms | tok/sec: 576,524 | bf16_mfu: 25.54 | epoch: 1 pq: 0 rg: 15 | total time: 0.18m | eta: 1.4m
step 00056/00420 (13.33%) | loss: 6.270321 | train_bpb: 1.886683 | lrm: 1.00 | dt: 228.68ms | tok/sec: 573,165 | bf16_mfu: 25.39 | epoch: 1 pq: 0 rg: 15 | total time: 0.18m | eta: 1.4m
step 00057/00420 (13.57%) | loss: 6.255597 | train_bpb: 1.849909 | lrm: 1.00 | dt: 216.17ms | tok/sec: 606,346 | bf16_mfu: 26.87 | epoch: 1 pq: 0 rg: 15 | total time: 0.18m | eta: 1.4m
step 00058/00420 (13.81%) | loss: 6.222172 | train_bpb: 1.842315 | lrm: 1.00 | dt: 243.95ms | tok/sec: 537,281 | bf16_mfu: 23.80 | epoch: 1 pq: 0 rg: 16 | total time: 0.19m | eta: 1.4m
step 00059/00420 (14.05%) | loss: 6.204387 | train_bpb: 1.860777 | lrm: 1.00 | dt: 232.35ms | tok/sec: 564,110 | bf16_mfu: 24.99 | epoch: 1 pq: 0 rg: 16 | total time: 0.19m | eta: 1.4m
Step 00060 | Validation bpb: 1.814317
step 00060/00420 (14.29%) | loss: 6.181029 | train_bpb: 1.854750 | lrm: 1.00 | dt: 245.66ms | tok/sec: 533,552 | bf16_mfu: 23.64 | epoch: 1 pq: 0 rg: 16 | total time: 0.20m | eta: 1.4m
step 00061/00420 (14.52%) | loss: 6.172120 | train_bpb: 1.842030 | lrm: 1.00 | dt: 239.08ms | tok/sec: 548,241 | bf16_mfu: 24.29 | epoch: 1 pq: 0 rg: 16 | total time: 0.20m | eta: 1.4m
step 00062/00420 (14.76%) | loss: 6.138892 | train_bpb: 1.839591 | lrm: 1.00 | dt: 249.20ms | tok/sec: 525,973 | bf16_mfu: 23.30 | epoch: 1 pq: 0 rg: 17 | total time: 0.21m | eta: 1.4m
step 00063/00420 (15.00%) | loss: 6.138201 | train_bpb: 1.823110 | lrm: 1.00 | dt: 219.43ms | tok/sec: 597,323 | bf16_mfu: 26.47 | epoch: 1 pq: 0 rg: 17 | total time: 0.21m | eta: 1.4m
step 00064/00420 (15.24%) | loss: 6.135339 | train_bpb: 1.810454 | lrm: 1.00 | dt: 227.15ms | tok/sec: 577,017 | bf16_mfu: 25.57 | epoch: 1 pq: 0 rg: 17 | total time: 0.21m | eta: 1.4m
step 00065/00420 (15.48%) | loss: 6.107784 | train_bpb: 1.801039 | lrm: 1.00 | dt: 225.32ms | tok/sec: 581,720 | bf16_mfu: 25.77 | epoch: 1 pq: 0 rg: 17 | total time: 0.22m | eta: 1.4m
step 00066/00420 (15.71%) | loss: 6.094296 | train_bpb: 1.819210 | lrm: 1.00 | dt: 225.15ms | tok/sec: 582,154 | bf16_mfu: 25.79 | epoch: 1 pq: 0 rg: 18 | total time: 0.22m | eta: 1.4m
step 00067/00420 (15.95%) | loss: 6.071144 | train_bpb: 1.805618 | lrm: 1.00 | dt: 226.14ms | tok/sec: 579,613 | bf16_mfu: 25.68 | epoch: 1 pq: 0 rg: 18 | total time: 0.22m | eta: 1.4m
step 00068/00420 (16.19%) | loss: 6.043024 | train_bpb: 1.828909 | lrm: 1.00 | dt: 227.92ms | tok/sec: 575,090 | bf16_mfu: 25.48 | epoch: 1 pq: 0 rg: 18 | total time: 0.23m | eta: 1.4m
step 00069/00420 (16.43%) | loss: 6.011273 | train_bpb: 1.794451 | lrm: 1.00 | dt: 263.17ms | tok/sec: 498,046 | bf16_mfu: 22.07 | epoch: 1 pq: 0 rg: 19 | total time: 0.23m | eta: 1.4m
Step 00070 | Validation bpb: 1.781187
step 00070/00420 (16.67%) | loss: 6.008530 | train_bpb: 1.827086 | lrm: 1.00 | dt: 220.62ms | tok/sec: 594,114 | bf16_mfu: 26.32 | epoch: 1 pq: 0 rg: 19 | total time: 0.24m | eta: 1.4m
step 00071/00420 (16.90%) | loss: 6.014834 | train_bpb: 1.804195 | lrm: 1.00 | dt: 224.65ms | tok/sec: 583,442 | bf16_mfu: 25.85 | epoch: 1 pq: 0 rg: 19 | total time: 0.24m | eta: 1.4m
step 00072/00420 (17.14%) | loss: 6.014815 | train_bpb: 1.836623 | lrm: 1.00 | dt: 224.74ms | tok/sec: 583,224 | bf16_mfu: 25.84 | epoch: 1 pq: 0 rg: 19 | total time: 0.24m | eta: 1.4m
step 00073/00420 (17.38%) | loss: 6.002120 | train_bpb: 1.741154 | lrm: 1.00 | dt: 244.17ms | tok/sec: 536,801 | bf16_mfu: 23.78 | epoch: 1 pq: 0 rg: 20 | total time: 0.25m | eta: 1.4m
step 00074/00420 (17.62%) | loss: 5.965316 | train_bpb: 1.784940 | lrm: 1.00 | dt: 214.69ms | tok/sec: 610,524 | bf16_mfu: 27.05 | epoch: 1 pq: 0 rg: 20 | total time: 0.25m | eta: 1.4m
step 00075/00420 (17.86%) | loss: 5.955969 | train_bpb: 1.805326 | lrm: 1.00 | dt: 232.57ms | tok/sec: 563,568 | bf16_mfu: 24.97 | epoch: 1 pq: 0 rg: 20 | total time: 0.25m | eta: 1.4m
step 00076/00420 (18.10%) | loss: 5.939965 | train_bpb: 1.788020 | lrm: 1.00 | dt: 226.13ms | tok/sec: 579,639 | bf16_mfu: 25.68 | epoch: 1 pq: 0 rg: 20 | total time: 0.26m | eta: 1.3m
step 00077/00420 (18.33%) | loss: 5.917896 | train_bpb: 1.798863 | lrm: 1.00 | dt: 320.96ms | tok/sec: 408,371 | bf16_mfu: 18.09 | epoch: 1 pq: 0 rg: 21 | total time: 0.26m | eta: 1.4m
step 00078/00420 (18.57%) | loss: 5.908838 | train_bpb: 1.747729 | lrm: 1.00 | dt: 336.94ms | tok/sec: 389,005 | bf16_mfu: 17.24 | epoch: 1 pq: 0 rg: 21 | total time: 0.27m | eta: 1.4m
step 00079/00420 (18.81%) | loss: 5.900330 | train_bpb: 1.813184 | lrm: 1.00 | dt: 303.56ms | tok/sec: 431,788 | bf16_mfu: 19.13 | epoch: 1 pq: 0 rg: 21 | total time: 0.27m | eta: 1.4m
Step 00080 | Validation bpb: 1.740154
step 00080/00420 (19.05%) | loss: 5.892706 | train_bpb: 1.748427 | lrm: 1.00 | dt: 214.95ms | tok/sec: 609,788 | bf16_mfu: 27.02 | epoch: 1 pq: 0 rg: 21 | total time: 0.28m | eta: 1.4m
step 00081/00420 (19.29%) | loss: 5.881014 | train_bpb: 1.762566 | lrm: 1.00 | dt: 237.13ms | tok/sec: 552,752 | bf16_mfu: 24.49 | epoch: 1 pq: 0 rg: 22 | total time: 0.28m | eta: 1.3m
step 00082/00420 (19.52%) | loss: 5.858923 | train_bpb: 1.755092 | lrm: 1.00 | dt: 244.48ms | tok/sec: 536,123 | bf16_mfu: 23.75 | epoch: 1 pq: 0 rg: 22 | total time: 0.29m | eta: 1.3m
step 00083/00420 (19.76%) | loss: 5.847728 | train_bpb: 1.771471 | lrm: 1.00 | dt: 222.42ms | tok/sec: 589,298 | bf16_mfu: 26.11 | epoch: 1 pq: 0 rg: 22 | total time: 0.29m | eta: 1.3m
step 00084/00420 (20.00%) | loss: 5.830409 | train_bpb: 1.718618 | lrm: 1.00 | dt: 250.24ms | tok/sec: 523,781 | bf16_mfu: 23.21 | epoch: 1 pq: 0 rg: 23 | total time: 0.29m | eta: 1.3m
step 00085/00420 (20.24%) | loss: 5.814875 | train_bpb: 1.725548 | lrm: 1.00 | dt: 229.44ms | tok/sec: 571,263 | bf16_mfu: 25.31 | epoch: 1 pq: 0 rg: 23 | total time: 0.30m | eta: 1.3m
